frame_id,timestamp,face_found,ear,ear_left,ear_right,mar,yaw,pitch,roll,nose_offset_x,nose_offset_y,face_ratio,blink_left,blink_right,blink,jaw_open,mouth_close,face_scale,phone_conf,phone_x,phone_y,phone_w,phone_h,phone_fresh
122,6.1,1,0.26818,0.25299,0.28337,0.03436,6.52422,-12.50964,0.08515,0.06444,0.3617,1.22999,0.20085,0.24286,0.22185,0.0045,0.00105,67.81261,0.0,0.0,0.0,0.0,0.0,0
123,6.15,1,0.26882,0.25211,0.28554,0.03502,6.2424,-11.82349,0.00926,0.06134,0.36892,1.23324,0.18279,0.253,0.21789,0.00434,0.00094,67.56934,0.0,0.0,0.0,0.0,0.0,0
124,6.2,1,0.26388,0.24455,0.28322,0.02976,5.52407,-11.47681,-0.11631,0.05092,0.37149,1.23196,0.17764,0.26636,0.222,0.00423,0.00104,67.65524,0.0,0.0,0.0,0.0,0.0,0
125,6.25,1,0.26783,0.25054,0.28513,0.02847,5.1144,-11.06406,-0.12129,0.0479,0.37506,1.2283,0.17165,0.26379,0.21772,0.00389,0.00084,67.97322,0.0,0.0,0.0,0.0,0.0,1
126,6.3,1,0.26737,0.24893,0.28581,0.02985,4.96183,-10.75328,-0.0954,0.04792,0.3798,1.22508,0.16982,0.2664,0.21811,0.00431,0.0009,67.75899,0.0,0.0,0.0,0.0,0.0,0
127,6.35,1,0.26735,0.25153,0.28318,0.03145,4.83169,-10.62727,0.16226,0.04767,0.38032,1.22578,0.17174,0.26043,0.21608,0.00387,0.00078,67.9589,0.0,0.0,0.0,0.0,0.0,0
128,6.4,1,0.26654,0.25097,0.2821,0.03443,4.66223,-10.32985,0.30648,0.04494,0.38248,1.22721,0.17353,0.26919,0.22136,0.00429,0.00089,67.76692,0.0,0.0,0.0,0.0,0.0,0
129,6.45,1,0.26629,0.25085,0.28173,0.03313,4.7823,-10.42327,0.45913,0.04822,0.38267,1.22576,0.17079,0.27323,0.22201,0.00419,0.00094,67.60668,0.0,0.0,0.0,0.0,0.0,0
130,6.5,1,0.26412,0.24864,0.27959,0.02864,4.4849,-10.33241,0.61527,0.04394,0.38148,1.22788,0.17446,0.27935,0.22691,0.00347,0.0008,67.82291,0.07078,280.0,96.0,41.0,29.0,1
131,6.55,1,0.26619,0.25075,0.28162,0.02229,4.53177,-10.34486,0.76989,0.04334,0.38374,1.22306,0.17619,0.2747,0.22544,0.00298,0.00076,67.76854,0.07078,280.0,96.0,41.0,29.0,0
132,6.6,1,0.26608,0.25127,0.28088,0.01953,4.47105,-10.41772,0.98334,0.03891,0.38513,1.22348,0.18349,0.27921,0.23135,0.00299,0.00079,67.46639,0.07078,280.0,96.0,41.0,29.0,0
133,6.65,1,0.25602,0.25338,0.25866,0.00695,6.09399,-13.50486,0.61185,0.07568,0.36045,1.20144,0.29169,0.24215,0.26692,0.00216,0.00042,66.85365,0.07078,280.0,96.0,41.0,29.0,0
134,6.7,1,0.25882,0.2576,0.26004,0.00633,6.19933,-14.60801,0.49589,0.06676,0.3525,1.20191,0.28856,0.23458,0.26157,0.00255,0.00042,66.85523,0.07078,280.0,96.0,41.0,29.0,0
135,6.75,1,0.26112,0.25955,0.26268,0.00614,5.99293,-14.17133,0.5072,0.05989,0.35278,1.22348,0.28047,0.22068,0.25057,0.00565,0.0011,67.04796,0.0,0.0,0.0,0.0,0.0,1
136,6.8,1,0.25625,0.25295,0.25955,0.01975,5.94497,-14.1454,0.48879,0.05891,0.35629,1.22929,0.26182,0.23459,0.24821,0.00884,0.00231,66.7717,0.0,0.0,0.0,0.0,0.0,0
137,6.85,1,0.25619,0.25067,0.2617,0.09938,5.88968,-14.20397,0.263,0.05808,0.35815,1.24207,0.22295,0.24023,0.23159,0.04271,0.00682,66.52907,0.0,0.0,0.0,0.0,0.0,0
138,6.9,1,0.25619,0.25077,0.26162,0.15185,5.5888,-14.36392,0.19661,0.05524,0.35694,1.245,0.21992,0.2354,0.22766,0.12059,0.01143,66.57083,0.0,0.0,0.0,0.0,0.0,0
139,6.95,1,0.021,0.02003,0.02198,0.18799,5.46556,-15.70242,0.20488,0.05973,0.32076,1.25163,0.78167,0.74513,0.7634,0.14472,0.01609,66.46898,0.0,0.0,0.0,0.0,0.0,0
140,7.0,1,0.04248,0.04153,0.04344,0.22709,5.47117,-16.34622,-0.14217,0.06444,0.30666,1.26025,0.82822,0.81145,0.81984,0.17665,0.01294,66.51941,0.0,0.0,0.0,0.0,0.0,1
141,7.05,1,0.04413,0.04532,0.04294,0.25355,5.94941,-16.99309,-0.30788,0.07342,0.301,1.27828,0.80657,0.8258,0.81619,0.19844,0.0199,66.41227,0.0,0.0,0.0,0.0,0.0,0
142,7.1,1,0.03653,0.03345,0.03961,0.28777,6.02063,-17.33865,-0.61261,0.07459,0.29579,1.28882,0.79726,0.81973,0.8085,0.24151,0.02318,66.66155,0.0,0.0,0.0,0.0,0.0,0
143,7.15,1,0.04553,0.03792,0.05315,0.30629,5.98519,-17.55042,-0.78148,0.06998,0.29444,1.3046,0.81337,0.81996,0.81667,0.26159,0.03167,67.00125,0.0,0.0,0.0,0.0,0.0,0
144,7.2,1,0.05094,0.04007,0.06181,0.35482,5.86297,-17.70447,-0.81522,0.06642,0.29134,1.30624,0.8308,0.82067,0.82573,0.3149,0.02418,67.4918,0.0,0.0,0.0,0.0,0.0,0
145,7.25,1,0.04899,0.03684,0.06114,0.38511,5.93119,-17.68948,-0.9196,0.06556,0.29078,1.31555,0.8253,0.81431,0.81981,0.3399,0.02591,67.60174,0.0,0.0,0.0,0.0,0.0,1
146,7.3,1,0.04487,0.03476,0.05498,0.39314,6.02707,-17.65594,-0.93388,0.06524,0.28963,1.31589,0.81479,0.80687,0.81083,0.34552,0.02324,67.77354,0.0,0.0,0.0,0.0,0.0,0
147,7.35,1,0.0425,0.03687,0.04813,0.41804,5.96981,-17.55953,-1.01448,0.06208,0.29111,1.3196,0.80788,0.80665,0.80727,0.37683,0.02194,68.06948,0.0,0.0,0.0,0.0,0.0,0
148,7.4,1,0.04056,0.03704,0.04409,0.4392,5.92087,-17.49256,-1.00861,0.05893,0.2903,1.32013,0.80151,0.81033,0.80592,0.3965,0.01961,68.50631,0.0,0.0,0.0,0.0,0.0,0
149,7.45,1,0.03893,0.03222,0.04565,0.45255,5.94325,-17.42253,-1.01551,0.05863,0.29076,1.32692,0.80483,0.79997,0.8024,0.41402,0.02001,68.69201,0.0,0.0,0.0,0.0,0.0,0
150,7.5,1,0.03891,0.03191,0.0459,0.47532,5.85601,-17.30719,-0.9679,0.05781,0.29335,1.32958,0.81029,0.79854,0.80442,0.43717,0.01967,68.78415,0.0,0.0,0.0,0.0,0.0,1
151,7.55,1,0.03622,0.02832,0.04411,0.4888,5.76077,-17.11126,-0.85509,0.05846,0.29616,1.33435,0.80608,0.78783,0.79696,0.45669,0.02044,68.74939,0.0,0.0,0.0,0.0,0.0,0
152,7.6,1,0.02451,0.01743,0.03158,0.50554,5.72224,-16.99857,-0.79495,0.05984,0.29895,1.33731,0.7854,0.76227,0.77383,0.47581,0.01862,68.53763,0.0,0.0,0.0,0.0,0.0,0
153,7.65,1,0.02519,0.02051,0.02987,0.52347,5.59914,-16.717,-0.68454,0.06049,0.3022,1.34063,0.78143,0.76307,0.77225,0.50045,0.01789,68.4537,0.0,0.0,0.0,0.0,0.0,0
154,7.7,1,0.02011,0.01669,0.02353,0.55372,5.65405,-16.62413,-0.55776,0.06258,0.30699,1.34118,0.76777,0.75347,0.76062,0.5358,0.01485,68.31103,0.0,0.0,0.0,0.0,0.0,0
155,7.75,1,0.01946,0.01602,0.02291,0.57551,5.72899,-16.74169,-0.58678,0.06355,0.30655,1.33596,0.75726,0.75145,0.75435,0.5609,0.0119,68.18019,0.0,0.0,0.0,0.0,0.0,1
156,7.8,1,0.01962,0.01641,0.02284,0.56867,5.75186,-16.73404,-0.5932,0.06438,0.30516,1.33499,0.7586,0.75585,0.75722,0.55639,0.01201,68.1987,0.0,0.0,0.0,0.0,0.0,0
157,7.85,1,0.01852,0.01334,0.02369,0.57589,5.77262,-16.90963,-0.61385,0.06429,0.29413,1.33442,0.75113,0.74358,0.74735,0.56876,0.01201,68.20785,0.0,0.0,0.0,0.0,0.0,0
158,7.9,1,0.01818,0.01319,0.02317,0.56955,5.77162,-16.83459,-0.55479,0.06358,0.29292,1.33408,0.75046,0.73843,0.74444,0.56466,0.01279,68.40191,0.0,0.0,0.0,0.0,0.0,0
159,7.95,1,0.01951,0.01815,0.02088,0.58539,5.81549,-16.76624,-0.56092,0.06292,0.29313,1.33568,0.75979,0.73497,0.74738,0.58747,0.01199,68.5877,0.0,0.0,0.0,0.0,0.0,0
160,8.0,1,0.0209,0.02237,0.01942,0.58184,5.92958,-16.67061,-0.72876,0.06137,0.28914,1.33586,0.75566,0.74348,0.74957,0.5862,0.01153,69.38342,0.0,0.0,0.0,0.0,0.0,1
161,8.05,1,0.02021,0.02339,0.01703,0.60435,6.07216,-16.39031,-0.87497,0.06179,0.29184,1.33249,0.74353,0.73718,0.74035,0.6123,0.00963,69.9057,0.0,0.0,0.0,0.0,0.0,0
162,8.1,1,0.01661,0.01635,0.01688,0.61271,6.01928,-16.38483,-0.74022,0.06035,0.29254,1.32991,0.71414,0.70867,0.71141,0.62786,0.00926,69.91594,0.0,0.0,0.0,0.0,0.0,0
163,8.15,1,0.0203,0.02197,0.01864,0.62842,6.32797,-16.55315,-0.90318,0.06754,0.29459,1.32137,0.71203,0.719,0.71551,0.64341,0.00817,69.55274,0.0,0.0,0.0,0.0,0.0,0
164,8.2,1,0.02175,0.01589,0.02761,0.62034,6.34812,-16.56043,-0.74128,0.06561,0.30057,1.32327,0.68117,0.65872,0.66995,0.64224,0.00867,69.07474,0.0,0.0,0.0,0.0,0.0,0
165,8.25,1,0.02486,0.01574,0.03398,0.61865,6.45536,-16.51094,-0.8271,0.06696,0.3035,1.3226,0.66543,0.65671,0.66107,0.63706,0.00855,68.87308,0.0,0.0,0.0,0.0,0.0,1
166,8.3,1,0.03396,0.02457,0.04335,0.61435,6.49875,-16.4868,-0.65743,0.07233,0.30921,1.32397,0.63745,0.61591,0.62668,0.63313,0.00907,68.22897,0.0,0.0,0.0,0.0,0.0,0
167,8.35,1,0.06425,0.0466,0.0819,0.61371,6.49524,-16.51911,-0.56878,0.07415,0.3114,1.32194,0.55181,0.568,0.55991,0.63578,0.00822,67.59401,0.0,0.0,0.0,0.0,0.0,0
168,8.4,1,0.07825,0.06016,0.09635,0.60861,6.39743,-16.48451,-0.42147,0.07433,0.31876,1.32466,0.52095,0.54183,0.53139,0.6311,0.00893,66.67464,0.0,0.0,0.0,0.0,0.0,0
169,8.45,1,0.09771,0.07417,0.12125,0.6081,6.36337,-16.3874,-0.4815,0.07457,0.32481,1.3236,0.46118,0.51144,0.48631,0.62693,0.0087,66.43087,0.0,0.0,0.0,0.0,0.0,0
170,8.5,1,0.13507,0.11175,0.1584,0.61282,6.36709,-16.41894,-0.47424,0.07412,0.3294,1.32946,0.37892,0.41575,0.39733,0.63013,0.00808,66.0506,0.0,0.0,0.0,0.0,0.0,1
171,8.55,1,0.16556,0.14083,0.19029,0.61759,6.27424,-16.32528,-0.37459,0.07229,0.32939,1.32864,0.30406,0.34822,0.32614,0.63428,0.00782,65.72611,0.0,0.0,0.0,0.0,0.0,0
172,8.6,1,0.19463,0.18113,0.20813,0.62005,6.18619,-16.20287,-0.36095,0.07091,0.32999,1.33146,0.25796,0.27125,0.26461,0.63301,0.00805,65.74009,0.0,0.0,0.0,0.0,0.0,0
173,8.65,1,0.20707,0.19605,0.2181,0.62115,6.18841,-16.19185,-0.40779,0.07015,0.32989,1.33158,0.24182,0.25041,0.24611,0.63322,0.00802,65.64283,0.0,0.0,0.0,0.0,0.0,0
174,8.7,1,0.20626,0.19392,0.21859,0.62862,6.21794,-16.31253,-0.42696,0.07003,0.32953,1.33076,0.24565,0.25988,0.25277,0.64075,0.00771,65.57182,0.0,0.0,0.0,0.0,0.0,0
175,8.75,1,0.21366,0.20604,0.22128,0.63245,6.29752,-16.45624,-0.50203,0.06979,0.3228,1.33019,0.24206,0.24542,0.24374,0.64428,0.00756,65.73895,0.0,0.0,0.0,0.0,0.0,1
176,8.8,1,0.23321,0.22723,0.2392,0.63037,6.39857,-16.28518,-0.48998,0.07193,0.32422,1.33035,0.19664,0.20455,0.2006,0.64306,0.00738,65.79928,0.0,0.0,0.0,0.0,0.0,0
177,8.85,1,0.2431,0.23888,0.24733,0.62531,6.38009,-16.26068,-0.68028,0.06925,0.3234,1.32936,0.1808,0.18151,0.18116,0.64015,0.00724,66.0735,0.0,0.0,0.0,0.0,0.0,0
178,8.9,1,0.25285,0.24958,0.25611,0.62854,6.24812,-16.43519,-0.71093,0.06716,0.31738,1.32758,0.17343,0.1565,0.16496,0.64283,0.00707,66.1929,0.0,0.0,0.0,0.0,0.0,0
179,8.95,1,0.25865,0.25852,0.25878,0.64593,6.22576,-16.34898,-0.75933,0.06588,0.31087,1.32681,0.16915,0.13099,0.15007,0.66157,0.00585,66.60843,0.0,0.0,0.0,0.0,0.0,0
180,9.0,1,0.26118,0.25997,0.26239,0.65697,6.73236,-15.96723,-0.98019,0.07219,0.31313,1.32668,0.17179,0.12833,0.15006,0.66793,0.00502,66.51755,0.0,0.0,0.0,0.0,0.0,1
181,9.05,1,0.2628,0.26235,0.26325,0.65803,6.73147,-16.00211,-1.13529,0.06707,0.31308,1.3245,0.16986,0.12096,0.14541,0.67197,0.00483,66.89209,0.0,0.0,0.0,0.0,0.0,0
182,9.1,1,0.25557,0.25001,0.26112,0.6679,6.84169,-15.98245,-1.50349,0.06699,0.31486,1.32207,0.17204,0.14163,0.15684,0.68201,0.00476,66.69503,0.0,0.0,0.0,0.0,0.0,0
183,9.15,1,0.11552,0.08651,0.14453,0.67727,7.61697,-17.26342,-1.73096,0.08022,0.30682,1.32783,0.49332,0.55134,0.52233,0.68264,0.0064,66.4903,0.0,0.0,0.0,0.0,0.0,0
184,9.2,1,0.02378,0.01312,0.03444,0.67107,7.84351,-18.30176,-2.11156,0.07844,0.27568,1.32786,0.73109,0.73742,0.73425,0.66477,0.00696,67.65478,0.0,0.0,0.0,0.0,0.0,0
185,9.25,1,0.02512,0.01025,0.03999,0.66318,7.80535,-18.47926,-2.00249,0.07887,0.27515,1.3304,0.71575,0.7002,0.70798,0.65457,0.00674,67.84784,0.0,0.0,0.0,0.0,0.0,1
186,9.3,1,0.0307,0.02832,0.03307,0.66533,7.68115,-18.28985,-2.19017,0.07538,0.27882,1.32842,0.69924,0.72839,0.71381,0.65696,0.00709,67.80507,0.0,0.0,0.0,0.0,0.0,0
187,9.35,1,0.07264,0.05415,0.09113,0.66238,7.50634,-18.07609,-2.23689,0.07284,0.29268,1.32748,0.55441,0.57368,0.56405,0.65593,0.00653,66.66853,0.0,0.0,0.0,0.0,0.0,0
188,9.4,1,0.1658,0.15339,0.17822,0.65954,7.61422,-17.5634,-2.52899,0.0729,0.29769,1.32625,0.33088,0.37404,0.35246,0.65875,0.00593,66.36476,0.0,0.0,0.0,0.0,0.0,0
189,9.45,1,0.20096,0.18958,0.21235,0.658,7.79058,-17.2029,-2.51255,0.07554,0.30517,1.32685,0.24701,0.27994,0.26348,0.65877,0.00597,65.8379,0.0,0.0,0.0,0.0,0.0,0
190,9.5,1,0.21037,0.19701,0.22372,0.65941,7.99655,-17.33911,-2.93488,0.07656,0.30521,1.33062,0.22533,0.27118,0.24825,0.65366,0.00665,66.27104,0.0,0.0,0.0,0.0,0.0,1
191,9.55,1,0.2246,0.21399,0.23522,0.66503,8.15614,-17.36494,-3.21329,0.07705,0.30849,1.33561,0.20852,0.22147,0.21499,0.65858,0.0073,66.08311,0.0,0.0,0.0,0.0,0.0,0
192,9.6,1,0.24346,0.23653,0.25039,0.66749,8.3135,-17.4464,-3.44635,0.07624,0.30883,1.34024,0.18859,0.15487,0.17173,0.65461,0.00763,66.32874,0.0,0.0,0.0,0.0,0.0,0
193,9.65,1,0.2469,0.23916,0.25464,0.66507,8.36567,-17.24823,-3.58996,0.0745,0.30989,1.3371,0.18933,0.1621,0.17572,0.64725,0.00812,66.24577,0.0,0.0,0.0,0.0,0.0,0
194,9.7,1,0.25237,0.24737,0.25737,0.66427,8.35384,-17.17629,-3.51001,0.07938,0.31171,1.33484,0.1898,0.14448,0.16714,0.65423,0.00693,66.22842,0.0,0.0,0.0,0.0,0.0,0
195,9.75,1,0.24855,0.24355,0.25355,0.65582,8.37481,-17.18291,-3.4382,0.08355,0.31356,1.34162,0.1962,0.15875,0.17747,0.65494,0.00643,66.00447,0.0,0.0,0.0,0.0,0.0,1
196,9.8,1,0.25124,0.24369,0.2588,0.61488,8.5177,-17.41714,-3.4615,0.08655,0.31163,1.34018,0.17895,0.16297,0.17096,0.63267,0.00655,66.25788,0.0,0.0,0.0,0.0,0.0,0
197,9.85,1,0.25572,0.24679,0.26464,0.59589,8.47807,-17.46847,-3.55505,0.08435,0.30957,1.34749,0.1708,0.162,0.1664,0.62101,0.00605,66.38234,0.0,0.0,0.0,0.0,0.0,0
198,9.9,1,0.25533,0.24493,0.26573,0.60282,8.54136,-17.40989,-3.79088,0.08205,0.30915,1.34346,0.17105,0.16379,0.16742,0.62355,0.00597,66.21899,0.0,0.0,0.0,0.0,0.0,0
199,9.95,1,0.25486,0.24277,0.26694,0.60878,8.67355,-17.39331,-3.84541,0.08572,0.30885,1.3428,0.1676,0.16404,0.16582,0.62335,0.00623,66.25338,0.0,0.0,0.0,0.0,0.0,0
200,10.0,1,0.25607,0.24363,0.2685,0.61504,8.88728,-17.20643,-3.74382,0.08823,0.31023,1.34088,0.17069,0.16051,0.1656,0.62461,0.00617,66.47357,0.0,0.0,0.0,0.0,0.0,1
201,10.05,1,0.25601,0.24289,0.26913,0.61191,8.95979,-17.17424,-3.86815,0.08723,0.31052,1.33855,0.1693,0.16325,0.16628,0.62417,0.00637,66.66389,0.0,0.0,0.0,0.0,0.0,0
202,10.1,1,0.25805,0.2444,0.2717,0.61967,9.12901,-17.08765,-4.00002,0.08989,0.31291,1.33823,0.15932,0.15702,0.15817,0.62518,0.00682,66.38465,0.0,0.0,0.0,0.0,0.0,0
203,10.15,1,0.26027,0.2482,0.27235,0.62886,9.12467,-17.12746,-3.97969,0.08741,0.31198,1.3424,0.15901,0.14801,0.15351,0.63056,0.00679,66.62582,0.0,0.0,0.0,0.0,0.0,0
204,10.2,1,0.26177,0.25004,0.27349,0.63455,9.15992,-17.13582,-4.06196,0.08657,0.31208,1.34566,0.15377,0.14159,0.14768,0.63464,0.00699,66.77373,0.0,0.0,0.0,0.0,0.0,0
205,10.25,1,0.26081,0.24665,0.27498,0.63936,9.27477,-17.17553,-4.27408,0.08519,0.31409,1.34743,0.15041,0.14296,0.14669,0.63825,0.0073,66.76405,0.0,0.0,0.0,0.0,0.0,1
206,10.3,1,0.26178,0.24774,0.27582,0.64251,9.23643,-17.16203,-4.30943,0.0831,0.31492,1.34519,0.15149,0.14207,0.14678,0.63883,0.00727,66.72529,0.0,0.0,0.0,0.0,0.0,0
207,10.35,1,0.26285,0.24911,0.2766,0.65341,9.29666,-17.14112,-4.35367,0.0843,0.3174,1.34591,0.15061,0.13246,0.14154,0.64523,0.00712,66.73394,0.0,0.0,0.0,0.0,0.0,0
208,10.4,1,0.26568,0.25257,0.27879,0.65155,9.29066,-16.99027,-4.40576,0.08382,0.31898,1.34893,0.14878,0.12879,0.13879,0.64741,0.00677,66.86916,0.0,0.0,0.0,0.0,0.0,0
209,10.45,1,0.26481,0.25139,0.27823,0.65323,9.25277,-16.97885,-4.48853,0.084,0.32039,1.34681,0.14774,0.13147,0.1396,0.65533,0.00704,66.80525,0.0,0.0,0.0,0.0,0.0,0
210,10.5,1,0.26437,0.25131,0.27743,0.65391,9.23548,-16.69643,-4.50005,0.08412,0.31998,1.34653,0.14671,0.13331,0.14001,0.66041,0.00674,66.88092,0.0,0.0,0.0,0.0,0.0,1
211,10.55,1,0.26357,0.24975,0.2774,0.63154,9.54833,-17.08648,-4.61299,0.08664,0.31871,1.34537,0.14104,0.13868,0.13986,0.64477,0.00831,66.7788,0.0,0.0,0.0,0.0,0.0,0
212,10.6,1,0.26457,0.24989,0.27926,0.62072,9.7848,-17.2361,-4.64168,0.09371,0.31845,1.3464,0.14226,0.13987,0.14107,0.63132,0.00881,66.75486,0.0,0.0,0.0,0.0,0.0,0
213,10.65,1,0.26961,0.25546,0.28375,0.61048,10.04559,-17.48243,-4.77793,0.09761,0.31962,1.3459,0.13693,0.12397,0.13045,0.62344,0.01034,66.18827,0.0,0.0,0.0,0.0,0.0,0
214,10.7,1,0.2714,0.25801,0.2848,0.60719,10.38135,-17.6761,-4.81651,0.10065,0.31507,1.34579,0.1406,0.11872,0.12966,0.61576,0.0093,66.49657,0.0,0.0,0.0,0.0,0.0,0
215,10.75,1,0.27148,0.25808,0.28488,0.60193,10.43216,-17.61056,-4.9533,0.09935,0.31216,1.34835,0.14131,0.11804,0.12968,0.60886,0.00807,67.02241,0.0,0.0,0.0,0.0,0.0,1
216,10.8,1,0.27261,0.25945,0.28578,0.60438,10.56953,-17.52769,-5.05463,0.10182,0.31254,1.35083,0.14258,0.11867,0.13063,0.61511,0.00745,66.90873,0.0,0.0,0.0,0.0,0.0,0
217,10.85,1,0.27486,0.26152,0.28821,0.60726,10.66243,-17.58298,-5.14591,0.10477,0.31066,1.34955,0.1437,0.11834,0.13102,0.61936,0.00725,67.12348,0.0,0.0,0.0,0.0,0.0,0
218,10.9,1,0.27707,0.26229,0.29184,0.6115,10.69622,-17.68102,-5.21606,0.10556,0.30957,1.35149,0.14422,0.11501,0.12961,0.62901,0.00795,67.04059,0.0,0.0,0.0,0.0,0.0,0
219,10.95,1,0.28028,0.26671,0.29386,0.67327,10.54844,-17.01795,-4.92298,0.0985,0.32203,1.35948,0.12488,0.11502,0.11995,0.64792,0.01056,66.97115,0.0,0.0,0.0,0.0,0.0,0
220,11.0,1,0.28013,0.26532,0.29495,0.71452,10.60002,-16.69404,-4.75777,0.09491,0.32689,1.36099,0.12133,0.11529,0.11831,0.64764,0.01231,66.98121,0.0,0.0,0.0,0.0,0.0,1
221,11.05,1,0.28032,0.26717,0.29347,0.70605,10.71537,-16.66093,-4.68514,0.09291,0.33172,1.37253,0.12387,0.1121,0.11799,0.63125,0.01178,66.8508,0.0,0.0,0.0,0.0,0.0,0
222,11.1,1,0.27716,0.26358,0.29074,0.70728,10.80702,-16.43474,-4.4847,0.0917,0.33404,1.377,0.13377,0.11663,0.1252,0.63436,0.0114,66.66341,0.0,0.0,0.0,0.0,0.0,0
223,11.15,1,0.27658,0.26271,0.29045,0.75004,10.84989,-16.15472,-4.54211,0.08952,0.33735,1.37572,0.13265,0.11121,0.12193,0.68252,0.00891,66.96717,0.0,0.0,0.0,0.0,0.0,0
224,11.2,1,0.27533,0.26133,0.28933,0.74271,10.96904,-16.08001,-4.63509,0.0901,0.33654,1.37547,0.12973,0.11189,0.12081,0.6865,0.00817,67.19644,0.0,0.0,0.0,0.0,0.0,0
225,11.25,1,0.2763,0.26167,0.29093,0.69689,11.10972,-16.21406,-4.62448,0.09997,0.33645,1.37627,0.12952,0.11107,0.12029,0.66219,0.00857,67.16435,0.0,0.0,0.0,0.0,0.0,1
226,11.3,1,0.27441,0.26071,0.28812,0.65832,10.89481,-16.62059,-4.64533,0.09873,0.3339,1.37497,0.13701,0.11513,0.12607,0.64462,0.00886,67.11565,0.0,0.0,0.0,0.0,0.0,0
227,11.35,1,0.27554,0.26127,0.28982,0.55588,10.98784,-17.41691,-4.79289,0.10609,0.33016,1.37284,0.13979,0.11987,0.12983,0.54861,0.01207,67.03506,0.0,0.0,0.0,0.0,0.0,0
228,11.4,1,0.27401,0.26162,0.28641,0.47954,10.99851,-18.19284,-4.84949,0.10733,0.32865,1.35661,0.14791,0.12255,0.13523,0.46758,0.01584,66.74339,0.0,0.0,0.0,0.0,0.0,0
229,11.45,1,0.27088,0.2623,0.27946,0.40658,11.56282,-18.52255,-4.97784,0.11217,0.33281,1.34619,0.1605,0.13565,0.14808,0.39826,0.0223,65.95705,0.0,0.0,0.0,0.0,0.0,0
230,11.5,1,0.2679,0.26153,0.27426,0.37201,11.62229,-18.50347,-4.96963,0.10971,0.33426,1.3372,0.1687,0.14734,0.15802,0.37389,0.02298,65.68499,0.0,0.0,0.0,0.0,0.0,1
231,11.55,1,0.27132,0.26529,0.27734,0.3462,11.65672,-18.46364,-4.94536,0.10873,0.33429,1.33384,0.17256,0.14207,0.15732,0.35124,0.02333,65.70891,0.0,0.0,0.0,0.0,0.0,0
232,11.6,1,0.27352,0.26581,0.28122,0.32,11.73557,-18.45061,-4.83177,0.1094,0.33263,1.33159,0.18023,0.14607,0.16315,0.32653,0.0234,65.60705,0.0,0.0,0.0,0.0,0.0,0
233,11.65,1,0.27167,0.26391,0.27944,0.25944,11.62418,-18.47843,-5.12127,0.10747,0.3332,1.32848,0.18842,0.16238,0.1754,0.25396,0.03784,65.44725,0.0,0.0,0.0,0.0,0.0,0
234,11.7,1,0.27015,0.26175,0.27855,0.22272,11.5082,-18.41735,-5.51549,0.10626,0.33564,1.32173,0.18441,0.17263,0.17852,0.22032,0.05418,65.00942,0.0,0.0,0.0,0.0,0.0,0
235,11.75,1,0.27246,0.26074,0.28419,0.16149,11.05351,-17.65979,-5.63818,0.10563,0.33975,1.30094,0.16245,0.19431,0.17838,0.15245,0.04975,64.64604,0.0,0.0,0.0,0.0,0.0,1
236,11.8,1,0.2688,0.25441,0.2832,0.15834,10.64686,-17.04829,-5.96218,0.09924,0.34297,1.3054,0.15395,0.22501,0.18948,0.15454,0.04597,64.76596,0.0,0.0,0.0,0.0,0.0,0
237,11.85,1,0.26927,0.25324,0.28529,0.15023,10.2272,-16.98003,-6.36029,0.08548,0.34395,1.29948,0.14344,0.25292,0.19818,0.13958,0.04538,64.82461,0.0,0.0,0.0,0.0,0.0,0
238,11.9,1,0.26951,0.25191,0.28711,0.16107,10.28485,-16.9686,-6.30636,0.08976,0.34448,1.29546,0.13519,0.25416,0.19468,0.14263,0.03708,64.96538,0.0,0.0,0.0,0.0,0.0,0
239,11.95,1,0.27392,0.25784,0.28999,0.17672,10.18308,-16.5971,-5.84428,0.09221,0.34556,1.29669,0.13094,0.24217,0.18655,0.14789,0.03135,65.35852,0.0,0.0,0.0,0.0,0.0,0
240,12.0,1,0.27274,0.25536,0.29013,0.18334,10.47434,-16.53596,-5.4935,0.10171,0.34754,1.29378,0.13032,0.24337,0.18685,0.14101,0.02633,65.39337,0.0,0.0,0.0,0.0,0.0,1
241,12.05,1,0.23333,0.20443,0.26222,0.18675,10.78998,-16.35638,-4.92698,0.11566,0.35189,1.29655,0.16505,0.31196,0.2385,0.15405,0.02524,65.50983,0.0,0.0,0.0,0.0,0.0,0
242,12.1,1,0.02837,0.02423,0.03252,0.20184,10.87785,-16.58595,-4.57248,0.11608,0.32687,1.28887,0.70901,0.76377,0.73639,0.1719,0.02481,66.39031,0.0,0.0,0.0,0.0,0.0,0
243,12.15,1,0.02789,0.02396,0.03182,0.18233,10.46255,-15.96882,-3.57792,0.1049,0.33318,1.27745,0.68287,0.74366,0.71326,0.15243,0.02294,67.07353,0.0,0.0,0.0,0.0,0.0,0
244,12.2,1,0.06452,0.05196,0.07708,0.16826,9.77614,-15.27604,-2.98936,0.09827,0.34862,1.27274,0.5852,0.61261,0.5989,0.13712,0.02078,66.12121,0.0,0.0,0.0,0.0,0.0,0
245,12.25,1,0.13739,0.13128,0.1435,0.14452,9.46153,-14.37626,-2.28683,0.08871,0.35894,1.26801,0.44943,0.46432,0.45687,0.1083,0.01288,65.60534,0.0,0.0,0.0,0.0,0.0,1
